step1
1200,1282,934,1585,1697,1324,1162,964,1494,1459,1105,1064,1387,1174,1105,1228,1137,1137
1203,1287,934,1594,1701,1328,1176,974,1496,1462,1109,1069,1388,1175,1109,1234,1143,1143
1205,1291,934,1600,1702,1333,1180,980,1498,1463,1113,1070,1388,1175,1113,1236,1146,1146
1206,1292,934,1602,1703,1333,1184,983,1499,1465,1113,1073,1388,1175,1113,1234,1144,1144
1205,1292,933,1600,1702,1332,1182,981,1497,1460,1111,1070,1386,1175,1111,1227,1138,1138
1203,1292,933,1594,1697,1327,1174,976,1494,1453,1104,1066,1381,1173,1104,1207,1124,1124
1200,1287,930,1581,1684,1319,1158,966,1482,1445,1093,1062,1376,1169,1093,1181,1101,1101
1191,1275,925,1565,1660,1296,1139,954,1463,1427,1078,1056,1371,1164,1078,1156,1073,1073
1174,1250,916,1544,1623,1257,1113,942,1433,1399,1061,1052,1355,1152,1061,1142,1047,1047
1146,1209,906,1527,1575,1209,1081,931,1392,1358,1043,1048,1323,1121,1043,1135,1028,1028
1110,1160,895,1513,1524,1151,1051,924,1348,1315,1027,1049,1288,1085,1027,1134,1013,1013
1085,1123,889,1512,1489,1110,1034,923,1311,1275,1016,1051,1257,1052,1016,1132,1003,1003
1074,1101,887,1512,1465,1086,1023,929,1282,1237,1004,1052,1237,1028,1004,1126,996,996
1066,1085,886,1513,1457,1072,1018,925,1262,1208,992,1049,1225,1012,992,1121,994,994
1061,1075,882,1512,1451,1066,1016,925,1249,1190,987,1048,1217,1000,987,1118,994,994
1058,1072,881,1510,1448,1063,1017,922,1241,1181,986,1047,1212,991,986,1117,992,992
1055,1071,882,1512,1447,1060,1016,923,1235,1176,985,1048,1207,986,985,1116,990,990
1055,1071,881,1513,1447,1061,1016,922,1230,1173,984,1049,1204,982,984,1118,990,990
1052,1071,879,1513,1447,1058,1016,921,1229,1172,983,1050,1203,982,983,1117,989,989
1052,1070,879,1515,1447,1059,1014,923,1229,1171,982,1052,1201,981,982,1118,988,988
1052,1071,880,1513,1446,1060,1014,923,1229,1172,983,1051,1201,982,983,1119,986,986
1052,1070,880,1514,1448,1058,1014,923,1231,1173,982,1054,1201,981,982,1118,985,985
1054,1070,879,1514,1447,1059,1014,926,1232,1175,981,1055,1202,981,981,1118,986,986
1053,1072,879,1512,1449,1064,1013,927,1239,1182,982,1056,1203,982,982,1118,987,987
1057,1073,880,1516,1456,1073,1011,933,1257,1204,990,1061,1208,987,990,1122,989,989
1063,1084,882,1516,1469,1096,1020,936,1277,1232,998,1056,1219,1005,998,1131,995,995
1074,1106,886,1512,1485,1109,1026,926,1304,1261,1009,1049,1243,1037,1009,1139,1000,1000
1086,1123,884,1509,1509,1134,1026,919,1335,1296,1021,1047,1272,1071,1021,1142,1008,1008
1105,1150,889,1510,1541,1173,1036,916,1375,1338,1036,1047,1310,1108,1036,1141,1019,1019
1129,1179,894,1515,1582,1210,1054,921,1413,1373,1045,1048,1342,1139,1045,1145,1031,1031
1154,1209,902,1519,1624,1249,1069,926,1451,1406,1055,1047,1361,1158,1055,1152,1049,1049
1173,1242,921,1532,1655,1280,1094,929,1473,1428,1074,1047,1368,1161,1074,1167,1079,1079
1184,1258,931,1550,1671,1295,1124,940,1485,1441,1089,1052,1371,1162,1089,1185,1098,1098
1191,1266,933,1559,1681,1306,1143,948,1491,1448,1097,1055,1374,1163,1097,1197,1111,1111
1192,1269,934,1567,1684,1308,1150,953,1493,1450,1100,1057,1373,1165,1100,1202,1120,1120
1194,1271,934,1568,1686,1314,1155,955,1493,1451,1102,1059,1374,1166,1102,1205,1125,1125
1195,1273,935,1570,1690,1315,1161,959,1494,1453,1103,1061,1376,1167,1103,1205,1127,1127
